urn|version|label_eng|desc_eng|type|has_mods|urn_status|redirect_to|member_of|created_by|edited_by
urn:cite:perseus:catver.1003.1|urn:cts:greekLit:tlg0007.tlg053.perseus-grc1|"Comparison of Agis and Cleomenes and the Gracchi"|"Perseus:bib:oclc,40115288, Perseus:bib:isbn,0674991133, Plutarch. Plutarch&apos;s Lives. with an English Translation by. Bernadotte Perrin. Cambridge, MA. Harvard University Press. London. William Heinemann Ltd. 1921. 10."|edition|false|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1004.1|urn:cts:greekLit:tlg0007.tlg053.opp-grc1|"Comparatio Agidis et Cleomenis cum Tiberio et Gaio Graccho, Plutarch's Lives, Volume X"|"Plutarch.,creator "|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1005.1|urn:cts:greekLit:tlg0007.tlg053.opp-eng1|"Comparatio Agidis et Cleomenis cum Tiberio et Gaio Graccho, Plutarch's Lives, Volume X"|"Plutarch.,creator Perrin, Bernadotte,translator"|translation|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1006.1|urn:cts:greekLit:tlg0007.tlg119.perseus-grc1|"De unius in republica dominatione"|"Perseus:bib:oclc,10390491, Plutarch. Moralia. Gregorius N. Bernardakis. Leipzig. Teubner. 1893. 5."|edition|false|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1007.1|urn:cts:greekLit:tlg0007.tlg119.perseus-eng1|"De unius in republica dominatione"|"Perseus:bib:oclc,314620605, Perseus:bib:isbn,0674993543, Plutarch. Moralia. with an English Translation by. Harold North Fowler. Cambridge, MA. Harvard University Press. London. William Heinemann Ltd. 1936. 10."|translation|true|published||Perseus:collection:Greco-Roman-protected|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1008.1|urn:cts:greekLit:tlg0007.tlg119.perseus-eng2|"De unius in republica dominatione"|"Perseus:bib:oclc,19496979, Plutarch. Plutarch&apos;s Morals. Translated from the Greek by several hands. Corrected and revised by. William W. Goodwin, PH. D. Boston. Little, Brown, and Company. Cambridge. Press Of John Wilson and son. 1874. 5."|translation|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1009.1|urn:cts:greekLit:tlg0007.tlg119.opp-grc1|"De unius in republica dominatione, populari statu, et paucorum imperio, Plutarchi Chaeronensis Moralia, Vol V"|"Plutarch.,creator Vernardakēs, Grēgorios N.,,1848-1925,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1010.1|urn:cts:greekLit:tlg0007.tlg119.opp-grc2|"De unius in republica dominatione, populari statu, et paucorum imperio, Plutarch's Moralia, Vol X, 771E-854D"|"Plutarch.,creator "|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1011.1|urn:cts:greekLit:tlg0007.tlg119.opp-grc3|"ΠΕΡΙ ΜΟΝΑΡΧΙΑΣ ΚΑΙ ΔΗΜΟΚΡΑΤΙΑΣ ΚΑΙ ΟΛΙΓΑΡΧΙΑΣ, Plutarchi Chaeronensis Moralia, Vol V"|"Plutarch.,creator Vernardakēs, Grēgorios N.,,1848-1925,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1012.1|urn:cts:greekLit:tlg0007.tlg119.opp-eng1|"De unius in republica dominatione, populari statu, et paucorum imperio, Plutarch's morals, Volume V"|"Plutarch.,creator Smith, R.,translator"|translation|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1013.1|urn:cts:greekLit:tlg0007.tlg119.opp-eng2|"De unius in republica dominatione, populari statu, et paucorum imperio, Plutarch's Moralia, Vol X, 771E-854D"|"Plutarch.,creator Fowler, Harold North,,1859-1955,translator"|translation|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1014.1|urn:cts:greekLit:tlg0007.tlg111.perseus-grc1|"Consolatio ad uxorem"|"Perseus:bib:oclc,10390491, Plutarch. Moralia. Gregorius N. Bernardakis. Leipzig. Teubner. 1891. 3."|edition|false|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1015.1|urn:cts:greekLit:tlg0007.tlg111.perseus-eng1|"Consolatio ad uxorem"|"Perseus:bib:oclc,19496979, Plutarch. Plutarch&apos;s Morals. Translated from the Greek by several hands. Corrected and revised by. William W. Goodwin, PH. D. Boston. Little, Brown, and Company. Cambridge. Press Of John Wilson and son. 1874. 5."|translation|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1016.1|urn:cts:greekLit:tlg0007.tlg111.opp-grc1|"Consolatio ad uxorem, Plutarchi Chaeronensis Moralia, Vol III"|"Plutarch.,creator Vernardakēs, Grēgorios N.,,1848-1925,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1017.1|urn:cts:greekLit:tlg0007.tlg111.opp-grc2|"Consolatio ad uxorem, Plutarch's Moralia, Vol VII, 523C-612B"|"Plutarch.,creator  "|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1018.1|urn:cts:greekLit:tlg0007.tlg111.opp-grc3|"ΠΑΡΑΜΥΘΗΤΙΚΟΣ ΠΡΟΣ ΤΗΝ ΓΥΝΑΙΚΑ, Plutarchi Chaeronensis Moralia, Vol III"|"Plutarch.,creator Vernardakēs, Grēgorios N.,,1848-1925,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1019.1|urn:cts:greekLit:tlg0007.tlg111.opp-eng1|"Consolatio ad Uxorem, Plutarch's morals, Volume V"|"Plutarch.,creator Midgley, Robert,,1655?-1723,translator"|translation|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1020.1|urn:cts:greekLit:tlg0007.tlg111.opp-eng2|"Consolatio ad uxorem, Plutarch's Moralia, Vol VII, 523C-612B"|"Plutarch.,creator De Lacy, Phillip,,1913-,translator Einarson, Benedict,,1906-,translator"|translation|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1021.1|urn:cts:greekLit:tlg0007.tlg055.perseus-eng1|"Cicero"|"Perseus:bib:oclc,40115288, Perseus:bib:isbn,0674991109, Plutarch. Plutarch&apos;s Lives. with an English Translation by. Bernadotte Perrin. Cambridge, MA. Harvard University Press. London. William Heinemann Ltd. 1919. 7."|translation|false|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1022.1|urn:cts:greekLit:tlg0007.tlg055.perseus-grc1|"Cicero"|"Perseus:bib:oclc,40115288, Perseus:bib:isbn,0674991109, Plutarch. Plutarch&apos;s Lives. with an English Translation by. Bernadotte Perrin. Cambridge, MA. Harvard University Press. London. William Heinemann Ltd. 1919. 7."|edition|false|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1023.1|urn:cts:greekLit:tlg0007.tlg055.opp-grc1|"Cicero, Plutarch's Lives, Volume VII"|"Plutarch.,creator "|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1024.1|urn:cts:greekLit:tlg0007.tlg055.opp-grc2|"Pontius Glaucus, Scripta quae manserunt omnia, Partis IV, Vol. III"|"Cicero, Marcus Tullius.,creator Mueller, C. F. W. (Carl Friedrich Wilhelm),1830-1903,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1025.1|urn:cts:greekLit:tlg0007.tlg055.opp-eng1|"Cicero, Plutarch's Lives, Volume VII"|"Plutarch.,creator Perrin, Bernadotte,translator"|translation|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1026.1|urn:cts:greekLit:tlg0007.tlg117.perseus-grc1|"An seni respublica gerenda sit"|"Perseus:bib:oclc,10390491, Plutarch. Moralia. Gregorius N. Bernardakis. Leipzig. Teubner. 1893. 5."|edition|false|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1027.1|urn:cts:greekLit:tlg0007.tlg117.perseus-eng1|"An seni respublica gerenda sit"|"Perseus:bib:oclc,314620605, Perseus:bib:isbn,0674993543, Plutarch. Moralia. with an English Translation by. Harold North Fowler. Cambridge, MA. Harvard University Press. London. William Heinemann Ltd. 1936. 10."|translation|true|published||Perseus:collection:Greco-Roman-protected|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1028.1|urn:cts:greekLit:tlg0007.tlg117.perseus-eng2|"An seni respublica gerenda sit"|"Perseus:bib:oclc,19496979, Plutarch. Plutarch&apos;s Morals. Translated from the Greek by several hands. Corrected and revised by. William W. Goodwin, PH. D. Boston. Little, Brown, and Company. Cambridge. Press Of John Wilson and son. 1874. 5."|translation|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1029.1|urn:cts:greekLit:tlg0007.tlg117.opp-grc1|"An seni respublica gerenda sit, Plutarchi Chaeronensis Moralia, Vol V"|"Plutarch.,creator Vernardakēs, Grēgorios N.,,1848-1925,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1030.1|urn:cts:greekLit:tlg0007.tlg117.opp-grc2|"An seni respublica gerenda sit, Plutarch's Moralia, Vol X, 771E-854D"|"Plutarch.,creator "|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1031.1|urn:cts:greekLit:tlg0007.tlg117.opp-grc3|"ΕΙ ΠΡΕΣΒΥΤΕΡΩΙ ΠΟΛΙΤΕΥΤΕΟΝ, Plutarchi Chaeronensis Moralia, Vol V"|"Plutarch.,creator Vernardakēs, Grēgorios N.,,1848-1925,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1032.1|urn:cts:greekLit:tlg0007.tlg117.opp-eng1|"An seni respublica gerenda sit, Plutarch's morals, Volume V"|"Plutarch.,creator Fetherston, F.,translator"|translation|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1033.1|urn:cts:greekLit:tlg0007.tlg117.opp-eng2|"An seni respublica gerenda sit, Plutarch's Moralia, Vol X, 771E-854D"|"Plutarch.,creator Fowler, Harold North,,1859-1955,translator"|translation|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1034.1|urn:cts:greekLit:tlg0007.tlg040.perseus-eng1|"Comparison of Nicias and Crassus"|"Perseus:bib:oclc,40115288, Perseus:bib:isbn,0674990722, Plutarch. Plutarch&apos;s Lives. with an English Translation by. Bernadotte Perrin. Cambridge, MA. Harvard University Press. London. William Heinemann Ltd. 1916. 3."|translation|false|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1035.1|urn:cts:greekLit:tlg0007.tlg040.perseus-grc1|"Comparison of Nicias and Crassus"|"Perseus:bib:oclc,40115288, Perseus:bib:isbn,0674990722, Plutarch. Plutarch&apos;s Lives. with an English Translation by. Bernadotte Perrin. Cambridge, MA. Harvard University Press. London. William Heinemann Ltd. 1916. 3."|edition|false|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1036.1|urn:cts:greekLit:tlg0007.tlg040.opp-grc1|"Comparatio Niciae et Crassi, Plutarch's Lives, Volume III"|"Plutarch.,creator "|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1037.1|urn:cts:greekLit:tlg0007.tlg040.opp-eng1|"Comparatio Niciae et Crassi, Plutarch's Lives, Volume III"|"Plutarch.,creator Perrin, Bernadotte,translator"|translation|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1038.1|urn:cts:greekLit:tlg0007.tlg072.perseus-grc1|"De capienda ex inimicis utilitate"|"Perseus:bib:oclc,10390491, Plutarch. Moralia. Gregorius N. Bernardakis. Leipzig. Teubner. 1888. 1."|edition|false|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1039.1|urn:cts:greekLit:tlg0007.tlg072.perseus-eng1|"De capienda ex inimicis utilitate"|"Perseus:bib:oclc,61838525, Perseus:bib:isbn,0674992458, Plutarch. Moralia. with an English Translation by. Frank Cole Babbitt. Cambridge, MA. Harvard University Press. London. William Heinemann Ltd. 1928. 2."|translation|false|published||Perseus:collection:Greco-Roman-protected|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1040.1|urn:cts:greekLit:tlg0007.tlg072.perseus-eng2|"De capienda ex inimicis utilitate"|"Perseus:bib:oclc,19496979, Plutarch. Plutarch&apos;s Morals. Translated from the Greek by several hands. Corrected and revised by. William W. Goodwin, PH. D. Boston. Little, Brown, and Company. Cambridge. Press Of John Wilson and son. 1874. 1."|translation|false|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1041.1|urn:cts:greekLit:tlg0007.tlg072.opp-grc1|"ΠΩΣ ΑΝ ΤΙΣ ΥΠ’ ΕΧΘΡΩΝ ΩΦΕΛΟΙΤΟ, Plutarchi Chaeronensis Moralia, Vol I"|"Plutarch.,creator Vernardakēs, Grēgorios N.,,1848-1925,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1042.1|urn:cts:greekLit:tlg0007.tlg072.opp-grc2|"De capienda ex inimicis utilitate, Plutarch's Moralia, Vol II, 86 B - 171 F."|"Plutarch.,creator "|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1043.1|urn:cts:greekLit:tlg0007.tlg072.opp-eng1|"De capienda ex inimicis utilitate, Plutarch's morals, Volume I"|"Plutarch.,creator Hartcliffe, John,1651-1712,translator"|translation|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1044.1|urn:cts:greekLit:tlg0007.tlg072.opp-eng2|"De capienda ex inimicis utilitate, Plutarch's Moralia, Vol II, 86 B - 171 F."|"Plutarch.,creator Babbitt, Frank Cole,translator"|translation|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1045.1|urn:cts:greekLit:tlg0007.tlg112.perseus-grc1|"Quaestiones Convivales"|"Perseus:bib:oclc,10390491, Plutarch. Moralia. Gregorius N. Bernardakis. Leipzig. Teubner. 1892. 4."|edition|false|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1046.1|urn:cts:greekLit:tlg0007.tlg112.perseus-eng1|"Quaestiones Convivales"|"Perseus:bib:oclc,19496979, Plutarch. Plutarch&apos;s Morals. Translated from the Greek by several hands. Corrected and revised by. William W. Goodwin, PH. D. Boston. Little, Brown, and Company. Cambridge. Press Of John Wilson and son. 1874. 3."|translation|true|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1047.1|urn:cts:greekLit:tlg0007.tlg112.opp-grc1|"Quaestiones convivales, Plutarchi Chaeronensis Moralia, Vol IV"|"Plutarch.,creator Vernardakēs, Grēgorios N.,,1848-1925,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1048.1|urn:cts:greekLit:tlg0007.tlg112.opp-grc2|"Quaestionum Convivalium, Books I-III, Plutarch's Moralia, Vol VIII, 612B-697C"|"Plutarch.,creator "|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1049.1|urn:cts:greekLit:tlg0007.tlg112.opp-grc3|"Quaestionum Convivalium, Books IV-VI, Plutarch's Moralia, Vol VIII, 612B-697C"|"Plutarch.,creator "|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1050.1|urn:cts:greekLit:tlg0007.tlg112.opp-grc4|"Quaestionum Convivalium, Book VII-Book VIII, Plutarch's Moralia, Vol IX, 697C-771E"|"Plutarch.,creator "|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1051.1|urn:cts:greekLit:tlg0007.tlg112.opp-grc5|"ΣΥΜΠΟΣΙΑΚΩΝ, Plutarchi Chaeronensis Moralia, Vol IV"|"Plutarch.,creator Vernardakēs, Grēgorios N.,,1848-1925,editor"|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1052.1|urn:cts:greekLit:tlg0007.tlg112.opp-eng1|"Quaestiones convivales, Books I-Book IX, Plutarch's morals, Volume III"|"Plutarch.,creator Creech, Thomas,1659-1700,translator"|translation|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1053.1|urn:cts:greekLit:tlg0007.tlg112.opp-eng2|"Quaestionum Convivalium, Books I-III, Plutarch's Moralia, Vol VIII, 612B-697C"|"Plutarch.,creator Clement, Paul A.,translator"|translation|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1054.1|urn:cts:greekLit:tlg0007.tlg112.opp-eng3|"Quaestionum Convivalium, Books IV-VI, Plutarch's Moralia, Vol VIII, 612B-697C"|"Plutarch.,creator Hoffleit, Herbert Benno,1905-,translator"|translation|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1055.1|urn:cts:greekLit:tlg0007.tlg112.opp-eng4|"Quaestionum Convivalium, Book VII-Book VIII, Plutarch's Moralia, Vol IX, 697C-771E"|"Plutarch.,creator Minar, Edwin L.,Jr.,translator"|translation|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1056.1|urn:cts:greekLit:tlg0007.tlg058.perseus-eng1|"Antony"|"Perseus:bib:oclc,40115288, Perseus:bib:isbn,0674991125, Plutarch. Plutarch&apos;s Lives. with an English Translation by. Bernadotte Perrin. Cambridge, MA. Harvard University Press. London. William Heinemann Ltd. 1920. 9."|translation|false|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1057.1|urn:cts:greekLit:tlg0007.tlg058.perseus-grc1|"Antony"|"Perseus:bib:oclc,40115288, Perseus:bib:isbn,0674991125, Plutarch. Plutarch&apos;s Lives. with an English Translation by. Bernadotte Perrin. Cambridge, MA. Harvard University Press. London. William Heinemann Ltd. 1920. 9."|edition|false|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1058.1|urn:cts:greekLit:tlg0007.tlg058.opp-grc1|"Antonius, Plutarch's Lives, Volume IX"|"Plutarch.,creator "|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1059.1|urn:cts:greekLit:tlg0007.tlg058.opp-eng1|"Antonius, Plutarch's Lives, Volume IX"|"Plutarch.,creator Perrin, Bernadotte,translator"|translation|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1060.1|urn:cts:greekLit:tlg0007.tlg006.perseus-eng1|"Comparison of Lycurgus and Numa"|"Perseus:bib:oclc,40115288, Perseus:bib:isbn,0674990528, Plutarch. Plutarch&apos;s Lives. with an English Translation by. Bernadotte Perrin. Cambridge, MA. Harvard University Press. London. William Heinemann Ltd. 1914. 1."|translation|false|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1061.1|urn:cts:greekLit:tlg0007.tlg006.perseus-grc1|"Comparison of Lycurgus and Numa"|"Perseus:bib:oclc,40115288, Perseus:bib:isbn,0674990528, Plutarch. Plutarch&apos;s Lives. with an English Translation by. Bernadotte Perrin. Cambridge, MA. Harvard University Press. London. William Heinemann Ltd. 1914. 1."|edition|false|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1062.1|urn:cts:greekLit:tlg0007.tlg006.opp-grc1|"Comparatio Lycurgi et Numae , Plutarch's Lives, Volume I"|"Plutarch.,creator "|edition|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1063.1|urn:cts:greekLit:tlg0007.tlg006.opp-eng1|"Comparatio Lycurgi et Numae , Plutarch's Lives, Volume I"|"Plutarch.,creator Perrin, Bernadotte,translator"|translation|true|published|||feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1064.1|urn:cts:greekLit:tlg0007.tlg065.perseus-eng1|"Galba"|"Perseus:bib:oclc,40115288, Perseus:bib:isbn,0674991141, Plutarch. Plutarch&apos;s Lives. with an English Translation by. Bernadotte Perrin. Cambridge, MA. Harvard University Press. London. William Heinemann Ltd. 1926. 11."|translation|false|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
urn:cite:perseus:catver.1065.1|urn:cts:greekLit:tlg0007.tlg065.perseus-grc1|"Galba"|"Perseus:bib:oclc,40115288, Perseus:bib:isbn,0674991141, Plutarch. Plutarch&apos;s Lives. with an English Translation by. Bernadotte Perrin. Cambridge, MA. Harvard University Press. London. William Heinemann Ltd. 1926. 11."|edition|false|published||Perseus:collection:Greco-Roman|feed_aggregator|feed_aggregator
